uri,cid,author_handle,author_did,indexedAt,createdAt,text,reply_root_uri,reply_parent_uri,is_repost,like_count,repost_count,reply_count,quote_count,news_title,news_description,news_uri,engagement,cluster,cluster_like_count,cluster_reply_count,cluster_quote_count,cluster_repost_count,cluster_size,cluster_engagement_count,cluster_engagement_rank
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lwcczuc4i625,bafyreifmphx3l2dbx6adgkqxaiudhtlodtqe2xgqdhduyj4nrkvnckjyii,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-13T17:11:33.610Z,2025-08-13T16:44:44.000000Z,"David O'Leary details how he learned of Leeds United sacking

The Republic of Ireland legend was dismissed in 2002 after securing a fourth consecutive top-five finish.
",,,0,1,0,0,1,,,https://www.irishmirror.ie/sport/soccer/david-oleary-details-how-learned-35726354,2.0,3,54,12,8,11,64,85,4
at://did:plc:kzmukwaf72iwepygposicgt3/app.bsky.feed.post/3lw4szczytm2v,bafyreiengz7oy3vwzxm2mi3f5fwawna2zptnsjgsw4uypx7fbbtoccveo4,news-flows-fr.bsky.social,did:plc:kzmukwaf72iwepygposicgt3,2025-08-11T12:41:37.008Z,2025-08-11T12:24:26.000000Z,"INFO BFM ALSACE. ""Le Premier ministre m'a donné toutes les assurances"": la députée Brigitte Klinkert assure que les jours fériés alsaciens ne seront pas supprimés

François Bayrou avait annoncé vouloir ""discuter"" des ""éventuelles spécificités"" alsaciennes vis-à-vis de la suppression des jours...",,,0,0,0,0,3,"INFO BFM ALSACE. ""Le Premier ministre m'a donné toutes les assurances"": la députée Brigitte Klinkert assure que les jours fériés alsaciens ne seront pas supprimés","François Bayrou avait annoncé vouloir ""discuter"" des ""éventuelles spécificités"" alsaciennes vis-à-vis de la suppression des jours feriés. La députée haut-rhinoise Brigitte Klinkert affirme ce lundi 11...",https://www.bfmtv.com/alsace/info-bfm-alsace-le-premier-ministre-m-a-donne-toutes-les-assurances-la-deputee-brigitte-klinkert-assure-que-les-jours-feries-alsaciens-ne-seront-pas-supprimes_AN-202508110337.html,3.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw6mthkm5l2q,bafyreib47gtz42ab5h2rksqizkkir6wfdmpvrpo4c5o7qhvvolzt4t7xrm,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-12T05:56:18.205Z,2025-08-12T06:27:55.000000Z,"Irish woman describes 'dystopian' experience of arrest at Palestine Action protest

Limerick native Sinéad Ní Shiacáis travelled to London to join the peaceful protest
",,,0,1,0,2,0,Irish woman describes 'dystopian' experience of arrest at Palestine Action protest | BreakingNews.ie,Limerick native Sinéad Ní Shiacáis travelled to London to join the peaceful protest,https://www.breakingnews.ie/ireland/irish-woman-describes-dystopian-experience-of-arrest-at-palestine-action-protest-1791459.html,3.0,0,42,66,1,20,80,129,2
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lxetzpkowg2g,bafyreigxuzl3saovdcpkvxquuamrue3v6tuehajqcxthkasl6ext7rmpmi,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-27T10:46:14.006Z,2025-08-27T10:00:16.000000Z,"Why does the Maga elite love conspicuous cosmetic surgery? | Arwa Mahdawi

Mar-a-Lago face is suddenly everywhere – and there is a version for both men and womenA group of chimpanzees in Zambia have been very busy putting grass in their ears and sticks up their bum for fashion purposes....",,,0,0,0,0,3,Why does the Maga elite love conspicuous cosmetic surgery? | Arwa Mahdawi,"Mar-a-Lago face is suddenly everywhere – and there is a version for both men and women, writes Arwa Mahdawi",https://www.theguardian.com/commentisfree/2025/aug/27/why-does-the-maga-elite-love-conspicuous-cosmetic-surgery,3.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lwbkhphjpl2p,bafyreicqtt7yvcydjod3fonz4zoa3euwv4ziou6uq25sdtkc5mnewysdom,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-13T09:51:55.205Z,2025-08-13T10:21:18.000000Z,"Marcus Rashford says Man Utd ‘in no man’s land’ as transition ‘has not started’

The 27-year-old forward left his boyhood club last month for a season-long loan at Barcelona.
",,,0,1,1,0,0,Marcus Rashford says Man Utd ‘in no man’s land’ as transition ‘has not started’ | BreakingNews.ie,The 27-year-old forward left his boyhood club last month for a season-long loan at Barcelona.,https://www.breakingnews.ie/sport/marcus-rashford-says-man-utd-in-no-mans-land-as-transition-has-not-started-1791903.html,2.0,3,54,12,8,11,64,85,4
at://did:plc:kzmukwaf72iwepygposicgt3/app.bsky.feed.post/3lvtns3i5g22l,bafyreichterrn5ub5mybvzdodqcud6jmuvrnex4o5augplmug546b2nlau,news-flows-fr.bsky.social,did:plc:kzmukwaf72iwepygposicgt3,2025-08-07T21:14:08.502Z,2025-08-07T21:06:49.000000Z,"Feu fixé dans l'Aude: ""C'est une crise économique sans précédent"", affirme Sébastien Pla, sénateur de l'Aude (PS)

L'incendie qui s'est déclaré dans l'Aude est désormais fixé, a indiqué le préfet de l'Aude, dans un communiqué publié sur X. ""Les axes routiers n’ayant pas été reconnus ne tentez...",,,0,2,1,0,0,"Feu fixé dans l'Aude: ""C'est une crise économique sans précédent"", affirme Sébastien Pla, sénateur de l'Aude (PS)","VIDÉO - L'incendie qui s'est déclaré dans l'Aude est désormais fixé, a indiqué le préfet de l'Aude, dans un communiqué publié sur X. ""Les axes routiers n’ayant pas été reconnus ne tentez pas de regagn...",https://www.bfmtv.com/meteo/video-feu-fixe-dans-l-aude-c-est-une-crise-economique-sans-precedent-affirme-sebastien-pla-senateur-de-l-aude-ps_VN-202508070516.html,3.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw5iwfak5j2p,bafyreifujjlpcpukgn3cfrt6ucgrp3ymbdcjkfpmrmmhppm7sxpopkt5qu,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T19:13:41.705Z,2025-08-11T18:56:47.000000Z,"Palestine Action co-founder accuses ministers of making defamatory claims

Huda Ammori says No 10’s allegations go against its own intelligence assessments, as pressure grows over mass arrestsThe co-founder of Palestine Action has accused ministers of making false and defamatory allegations...",,,0,1,1,1,0,Palestine Action co-founder accuses ministers of making defamatory claims,"Huda Ammori says No 10’s allegations go against its own intelligence assessments, as pressure grows over mass arrests",https://www.theguardian.com/world/2025/aug/11/palestine-action-huda-ammori-ministers-claims,3.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw7cvm6zxx2m,bafyreihjfhbtjpmgkpujhx3jcvsfuq3o7ya532mljyh7pwy3fd3u7h5haa,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-12T12:31:12.212Z,2025-08-12T12:06:36.000000Z,"De verering voor de Heilige Dood in Mexico is populair: ‘Mensen noemen ons satanisch’

In Mexico groeit het aantal volgelingen van de Heilige Dood. Het zijn met name mensen aan de rafelranden van de maatschappij die tot deze Santa Muerte bidden. „Aan de Heilige Dood vraag je om je rivalen uit...",,,0,1,1,0,0,De verering voor de Heilige Dood in Mexico is populair: ‘Mensen noemen ons satanisch’,Mexico: In Mexico groeit het aantal volgelingen van de Heilige Dood. Het zijn met name mensen aan de rafelranden van de maatschappij die tot deze Santa Muerte bidden. „Aan de Heilige Dood vraag je om ...,https://www.nrc.nl/nieuws/2025/08/12/de-verering-voor-de-heilige-dood-in-mexico-is-populair-mensen-noemen-ons-satanisch-a4902766,2.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw4hp4acmb2r,bafyreibrqb5k3h73u3gjqka3mwnx4j2terilj4vb2l6rvi3b6tgtdi57sa,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-11T09:19:03.509Z,2025-08-11T09:00:11.000000Z,"Newcastle end centre-back hunt with £35m Malick Thiaw deal and close on Yoane Wissa

Milan defender Thiaw arrives in England for medicalNewcastle also inquire about Porto’s Samu AghehowaEddie Howe’s longstanding quest for a right-sided centre-back appears to be over after Newcastle agreed a...",,,0,1,1,0,0,Newcastle end centre-back hunt with £35m Malick Thiaw deal and close on Yoane Wissa,Eddie Howe’s longstanding quest for a right-sided central defender appears to be over after Newcastle agreed a £35m deal with Milan for Malick Thiaw,https://www.theguardian.com/football/2025/aug/11/newcastle-malick-thiaw-deal-milan-yoane-wissa-brentford,2.0,3,54,12,8,11,64,85,4
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lxpdktwmuu24,bafyreiesh2idjvszfh2ttjgr4ld2lswzo45e4mziblnhoxtw5rqm4mq2ne,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-31T14:50:52.608Z,2025-08-31T14:29:00.000000Z,"‘Hulp aan vluchtelingen strafbaar stellen? Dan wordt barmhartigheid verdacht gemaakt’


Vrijwilligers die vluchtelingen helpen met een nieuwe wet strafbaar maken? Tv-maker Joris Linssen snapt er niets van. Dus pakte hij de camera en trok het land in. Naar ongedocumenteerde asielzoekers, die...",,,0,2,0,0,1,'Hulp aan vluchtelingen strafbaar stellen? Dan wordt barmhartigheid verdacht gemaakt',"Eén van de helpers: „Ik ben ook een gelukszoeker, maar heb het geluk dat ik hier geboren ben. Ik kreeg het geluk al in de wieg.""",https://www.metronieuws.nl/televisie/2025/08/hulp-aan-vluchtelingen-strafbaar-stellen-joris-linssen/,3.0,2,323,14,15,121,69,473,1
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2zjiaohk24,bafyreiadfq6ihsaltg3pa35eozrzwwzy2ckfyrrb6olfk7q45u3fzh7nta,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T19:32:43.604Z,2025-08-10T19:03:21.000000Z,"U2 issues scathing statement on Israel's actions in Gaza

The statement was written by Bono and shared via the band's Instagram account
",,,0,1,0,2,0,U2 issues scathing statement on Israel's actions in Gaza,The statement was written by Bono and shared via the band's Instagram account,https://www.irishmirror.ie/news/irish-news/u2-issues-scathing-statement-israels-35706826,3.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw4dlhcwid2w,bafyreicju44oxtxdfvodczdr7mnxcrvrr4kznnieztwdnakcotyook5zrm,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-11T08:05:26.707Z,2025-08-11T07:37:47.000000Z,"Fuck it! Het is ‘Zomergasten’, het mag toch best eens over grote dingen gaan?

Het gesprek in ‘Zomergasten’ van Griet Op de Beeck met cabaretière en actrice Eva Crutzen was bij vlagen zeer kwetsbaar en intiem, en de symboliek van de fragmenten niet te missen.
",,,0,1,1,0,0,"Tv-recensie | Fuck it! Het is ‘Zomergasten’, het mag toch best eens over grote dingen gaan?","ZAP: Het gesprek in ‘Zomergasten’ van Griet Op de Beeck met cabaretière en actrice Eva Crutzen was bij vlagen zeer kwetsbaar en intiem, en de symboliek van de fragmenten niet te missen.",https://www.nrc.nl/nieuws/2025/08/11/fuck-it-het-is-zomergasten-het-mag-toch-best-eens-over-grote-dingen-gaan-a4902660,2.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lw2scn34dq2c,bafyreigkvcxzt557zvszdtcy2wpj2yp4jswashhunvn6d4nslb3rxjytai,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-10T17:23:36.810Z,2025-08-10T17:11:11.000000Z,"Tánaiste to meet with Ireland India Council tomorrow over 'spate of horrific attacks'

Simon Harris said he was particularly concerned about the reported attack on a six-year-old girl in Waterford.
",,,0,1,1,0,0,Tánaiste to meet with Ireland India Council tomorrow over 'spate of horrific attacks',Simon Harris said he was particularly concerned about the reported attack on a six-year-old girl in Waterford.,https://www.thejournal.ie/tanaiste-to-meet-with-ireland-india-council-attacks-6787146-Aug2025/,2.0,3,54,12,8,11,64,85,4
at://did:plc:cegiy4pfghh4rjs7ks7pbnkm/app.bsky.feed.post/3lxaljvzydd2j,bafyreidbepmddyvoya4fa4xlz4qwq4rtb2pyxe5lb7zevcve7se24ty3mq,news-flows-cz.bsky.social,did:plc:cegiy4pfghh4rjs7ks7pbnkm,2025-08-25T18:03:34.604Z,2025-08-25T17:41:50.000000Z,"Evropa musí splnit své úkoly a investovat do podpory Kyjeva, soudí Marian

Všechny diskuse o situaci na Ukrajině ukazují, že Evropa si musí splnit své domácí úkoly a investovat do podpory Kyjeva a do své vlastní obrany, uvedl v pořadu Interview ČT24 náměstek ministra zahraničních věcí Jan...",,,0,2,1,0,0,,,https://ct24.ceskatelevize.cz/clanek/domaci/evropa-musi-splnit-sve-ukoly-a-investovat-do-podpory-kyjeva-soudi-marian-364372,3.0,2,323,14,15,121,69,473,1
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw7ibw3t6y2n,bafyreifpzmnrwbuflmhov7p24m2isja2gbxh4h7mvdvwtouxt5gblcx2da,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-12T14:07:34.109Z,2025-08-12T14:00:31.000000Z,"Israël noemt Al Jazeera een spreekbuis van Hamas: hoe geloofwaardig is die bewering?

Nieuwsorganisatie Al Jazeera verloor met Anas al-Sharif haar bekendste journalistieke stem in Gaza. Sinds de Hamas-aanval van oktober 2023 doodde het Israëlische leger al tien medewerkers van Al Jazeera in de...",,,0,0,0,2,0,Israël noemt Al Jazeera een spreekbuis van Hamas: hoe geloofwaardig is die bewering?,Nieuwsorganisatie Al Jazeera verloor met Anas al-Sharif haar bekendste journalistieke stem in Gaza. Sinds de Hamas-aanval van oktober 2023 doodde het Israëlische leger al tien medewerkers van Al Jazee...,https://www.ad.nl/buitenland/israel-noemt-al-jazeera-een-spreekbuis-van-hamas-hoe-geloofwaardig-is-die-bewering~a845b6ac/,2.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lvvkufv7js2o,bafyreihjn3zwc4nixni4zwnq74ogtle6oed32ydhct7t2s3nh6yyudxome,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-08T15:27:04.805Z,2025-08-08T15:01:00.000000Z,"Ver van de bewoonde wereld wordt elk levend wezen me lief

Drie dagen lang is Gemma Venhuizen vogelwacht op de Boschplaat op Terschelling.  „Ik neem scherper waar dan op het vasteland, lijk meer details te zien dan normaal.” 
",,,0,1,1,0,0,Ver van de bewoonde wereld wordt elk levend wezen me lief,"Vogels: Drie dagen lang is Gemma Venhuizen vogelwacht op de Boschplaat op Terschelling. „Ik neem scherper waar dan op het vasteland, lijk meer details te zien dan normaal.”",https://www.nrc.nl/nieuws/2025/08/08/ver-van-de-bewoonde-wereld-wordt-elk-levend-wezen-me-lief-a4902160,2.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvvikykf4f27,bafyreiclhipzrrmvwryzlqqexxky6j3dh44xhjlzc55vo3nsdo5se5gmfa,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-08T14:46:01.308Z,2025-08-08T14:28:11.000000Z,"Timeline of Anthony Stokes' rise and fall as he signs for Conor McGregor's football team

From working under Roy Keane, playing for Arsenal and Celtic, to court cases and now joining Conor McGregor's Black Forge FC, the former Republic of Ireland international has had a rollercoaster couple of...",,,0,1,0,0,1,Anthony Stokes' rise and fall as he signs for Conor McGregor's football team,"From working under Roy Keane, playing for Arsenal and Celtic, to court cases and now joining Conor McGregor's Black Forge FC, the former Republic of Ireland international has had a rollercoaster coupl...",https://www.irishmirror.ie/sport/soccer/anthony-stokes-rise-fall-mcgregor-35699313,2.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3ly5f3tqplr2i,bafyreialmmlznzdz7fbbsjtu54sjat7qorpi5hpzflxfwhnscexnd7ty6i,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-09-06T04:55:32.707Z,2025-09-06T03:56:35.000000Z,"Ex-RNC Spokesperson Spots How 'South Park' Is Making A 'Real' Impact On Trump's Base


",,,0,2,1,0,0,Ex-RNC Spokesperson Spots How 'South Park' Is Making A 'Real' Impact On Trump's Base,"Tim Miller said the animated show's jabs at Trump might just pop his ""bubble of invincibility"" in MAGA.",https://www.yahoo.com/news/articles/ex-rnc-spokesperson-spots-south-035635043.html,3.0,2,323,14,15,121,69,473,1
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lw47y2su3k2q,bafyreida53g57azrvxvojohffvd2n6nm37npg5rswe7jl44rz2b2pq6qby,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-11T07:00:54.306Z,2025-08-11T06:48:31.000000Z,"Lichaam gedode journalist Anas al-Sharif wordt door treurende menigte gedragen

Meerdere Al Jazeera-journalisten zijn door Israël gedood in Gaza-Stad, onder wie de 28-jarige en bekende Anas al-Sharif. Mensen rouwen om de omgekomen journalisten en dragen hun lichamen.
",,,0,0,1,1,0,Lichaam gedode journalist Anas al-Sharif wordt door treurende menigte gedragen,"Meerdere Al Jazeera-journalisten zijn door Israël gedood in Gaza-Stad, onder wie de 28-jarige en bekende Anas al-Sharif. Mensen rouwen om de omgekomen journalisten en dragen hun lichamen.",https://www.rtl.nl/nieuws/buitenland/video/0ad0a924-c916-4e29-a672-472d6dcb4232/lichaam-gedode-journalist-anas-al,2.0,0,42,66,1,20,80,129,2
at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3lvst6qs7ti2w,bafyreigvemqaue3vulalclb2mhcvjvlr422ki574fzxzmfz2dnjxpocqri,news-flows-nl.bsky.social,did:plc:toz4no26o2x4vsbum7cp4bxp,2025-08-07T13:18:02.902Z,2025-08-07T13:00:34.000000Z,"Gezondheidspsycholoog Andrea Evers ontdekte dat je met je geest weinig kunt als je ernstig ziek bent

Andrea Evers heeft belangrijk onderzoek gedaan naar het placebo-effect. Totaal onverwacht is zij afgelopen maandag overleden.
",,,0,2,0,0,0,Gezondheidspsycholoog Andrea Evers ontdekte dat je met je geest weinig kunt als je ernstig ziek bent,Andrea Evers (1967-2025) | psycholoog: Andrea Evers heeft belangrijk onderzoek gedaan naar het placebo-effect. Totaal onverwacht is zij afgelopen maandag overleden.,https://www.nrc.nl/nieuws/2025/08/07/gezondheidspsycholoog-andrea-evers-ontdekte-dat-je-met-je-geest-weinig-kunt-als-je-ernstig-ziek-bent-a4902400,2.0,1,64,11,6,25,71,106,3
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lvsknerm2z2i,bafyreifaly4fpa473sp7v7p3smwyrmiu5yhf4gc2wtjb2mjx7wdr5j7vrq,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-07T10:45:09.703Z,2025-08-07T07:00:27.000000Z,"‘We’ve got a lot less competitive’: Stanley Donwood on creating Radiohead’s iconic artwork

The artist has been collaborating with the rock group’s frontman Thom Yorke on their distinctive visuals since the mid-90s. As a retrospective opens in Oxford, he looks back on three decades with the...",,,0,2,0,0,0,‘We’ve got a lot less competitive’: Stanley Donwood on creating Radiohead’s iconic artwork,"The artist has been collaborating with the rock group’s frontman Thom Yorke on their distinctive visuals since the mid-90s. As a retrospective opens in Oxford, he looks back on 30 years with the band",https://www.theguardian.com/artanddesign/2025/aug/07/stanley-donwood-interview-radiohead-thom-yorke-art-oxford,2.0,3,54,12,8,11,64,85,4
at://did:plc:vzmnljt7otfbbgrmachtefxh/app.bsky.feed.post/3lwaz3mh23d2p,bafyreibcrt6f6jxrorb5opsycjwl3m4lnasrjfjdkh27howrvst4ohxiju,news-flows-ir.bsky.social,did:plc:vzmnljt7otfbbgrmachtefxh,2025-08-13T04:40:56.107Z,2025-08-13T04:21:59.000000Z,"Jimmy Kimmel obtained Italian citizenship in response to Trump’s ‘unbelievable’ re-election

Late-night host says he was eligible thanks to his Italian grandmother and that president’s second term is ‘so much worse’ than he expectedJimmy Kimmel has revealed he acquired Italian citizenship due...",,,0,1,1,0,0,Jimmy Kimmel obtained Italian citizenship in response to Trump’s ‘unbelievable’ re-election,Late-night host says he was eligible thanks to his Italian grandmother and that president’s second term is ‘so much worse’ than he expected,https://www.theguardian.com/tv-and-radio/2025/aug/13/jimmy-kimmel-italian-citizenship,2.0,2,323,14,15,121,69,473,1
